Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - German,pct_german
0500000US51550,51550,"Chesapeake city, Virginia",223233,,15886,7.1163313668
0500000US51570,51570,"Colonial Heights city, Virginia",17426,,1478,8.4815792494
0500000US51580,51580,"Covington city, Virginia",5903,,538,9.1140098255
0500000US51590,51590,"Danville city, Virginia",43185,,1890,4.3765196249
0500000US51595,51595,"Emporia city, Virginia",5825,,60,1.0300429185
0500000US51600,51600,"Fairfax city, Virginia",22712,,1897,8.3524128214
0500000US51610,51610,"Falls Church city, Virginia",12300,,1087,8.837398374
0500000US51620,51620,"Franklin city, Virginia",8531,,244,2.8601570742
0500000US51630,51630,"Fredericksburg city, Virginia",24932,,1768,7.0912883042
0500000US51640,51640,"Galax city, Virginia",6942,,494,7.1161048689
0500000US51650,51650,"Hampton city, Virginia",137471,,7707,5.6062733231
0500000US51660,51660,"Harrisonburg city, Virginia",49043,,3574,7.2874824134
0500000US51670,51670,"Hopewell city, Virginia",22501,,944,4.1953690947
0500000US51678,51678,"Lexington city, Virginia",6990,,829,11.8597997139
0500000US51680,51680,"Lynchburg city, Virginia",75657,,6268,8.2847588458
0500000US51683,51683,"Manassas city, Virginia",37943,,2235,5.8904145692
0500000US51685,51685,"Manassas Park city, Virginia",14409,,788,5.4688042196
0500000US51690,51690,"Martinsville city, Virginia",13854,,702,5.0671286271
0500000US51700,51700,"Newport News city, Virginia",180831,,11694,6.4668115533
0500000US51710,51710,"Norfolk city, Virginia",243056,,14017,5.7669837404
0500000US51720,51720,"Norton city, Virginia",3971,,105,2.6441702342
0500000US51730,51730,"Petersburg city, Virginia",32226,,549,1.7035933718
0500000US51735,51735,"Poquoson city, Virginia",12110,,1345,11.1065235343
0500000US51740,51740,"Portsmouth city, Virginia",95786,,3761,3.9264610695
0500000US51750,51750,"Radford city, Virginia",16511,,2058,12.464417661
0500000US51760,51760,"Richmond city, Virginia",205348,,9644,4.6964177883
0500000US51770,51770,"Roanoke city, Virginia",96742,,7892,8.1577804883
0500000US51775,51775,"Salem city, Virginia",24792,,2781,11.2173281704
0500000US51790,51790,"Staunton city, Virginia",23906,,2847,11.9091441479
0500000US51800,51800,"Suffolk city, Virginia",84216,,5268,6.2553434027
0500000US51810,51810,"Virginia Beach city, Virginia",439528,,38569,8.775095102
0500000US51820,51820,"Waynesboro city, Virginia",21030,,2213,10.523062292
0500000US51830,51830,"Williamsburg city, Virginia",14207,,1441,10.1428873091
0500000US51840,51840,"Winchester city, Virginia",26330,,3562,13.5282947209
0500000US53001,53001,"Adams County, Washington",18575,,1943,10.4602960969
0500000US53003,53003,"Asotin County, Washington",21658,,5104,23.5663496168
0500000US53005,53005,"Benton County, Washington",175424,,26782,15.2670102153
0500000US53007,53007,"Chelan County, Washington",72431,,7585,10.4720354544
0500000US53009,53009,"Clallam County, Washington",71411,,9891,13.8508072986
0500000US53011,53011,"Clark County, Washington",426984,,67256,15.7514098889
0500000US53013,53013,"Columbia County, Washington",4001,,658,16.4458885279
0500000US53015,53015,"Cowlitz County, Washington",102138,,16618,16.2701443146
0500000US53017,53017,"Douglas County, Washington",38369,,5916,15.4186973859
0500000US53019,53019,"Ferry County, Washington",7584,,1088,14.3459915612
0500000US53021,53021,"Franklin County, Washington",78680,,6866,8.7264870361
0500000US53023,53023,"Garfield County, Washington",2246,,588,26.1798753339
0500000US53025,53025,"Grant County, Washington",88885,,10304,11.5925071722
0500000US53027,53027,"Grays Harbor County, Washington",72272,,10032,13.8808943989
0500000US53029,53029,"Island County, Washington",78707,,10446,13.2720088429
0500000US53031,53031,"Jefferson County, Washington",29802,,3534,11.858264546
0500000US53033,53033,"King County, Washington",1940777,,199349,10.2716077118
0500000US53035,53035,"Kitsap County, Washington",251400,,33992,13.5210819411
0500000US53037,53037,"Kittitas County, Washington",40954,,7132,17.4146603506
0500000US53039,53039,"Klickitat County, Washington",20421,,2872,14.0639537731
0500000US53041,53041,"Lewis County, Washington",75399,,12739,16.8954495418
0500000US53043,53043,"Lincoln County, Washington",10536,,3132,29.7266514806
0500000US53045,53045,"Mason County, Washington",60545,,8682,14.3397472954
0500000US53047,53047,"Okanogan County, Washington",40959,,6278,15.3275226446
0500000US53049,53049,"Pacific County, Washington",20945,,3264,15.5836715206
0500000US53051,53051,"Pend Oreille County, Washington",12976,,3165,24.3911837238
0500000US53053,53053,"Pierce County, Washington",798528,,105743,13.2422407229
0500000US53055,53055,"San Juan County, Washington",15740,,1971,12.5222363405
0500000US53057,53057,"Skagit County, Washington",117087,,13000,11.1028551419
0500000US53059,53059,"Skamania County, Washington",11053,,1985,17.9589251787
0500000US53061,53061,"Snohomish County, Washington",714443,,88931,12.4475990387
0500000US53063,53063,"Spokane County, Washington",470375,,81884,17.4082381079
0500000US53065,53065,"Stevens County, Washington",43498,,7188,16.5248976964
0500000US53067,53067,"Thurston County, Washington",252410,,36363,14.4063230458
0500000US53069,53069,"Wahkiakum County, Washington",4003,,465,11.6162877842
0500000US53071,53071,"Walla Walla County, Washington",58643,,8884,15.1492931808
0500000US53073,53073,"Whatcom County, Washington",201404,,25458,12.6402653373
0500000US53075,53075,"Whitman County, Washington",44997,,9334,20.7436051292
0500000US53077,53077,"Yakima County, Washington",242454,,26106,10.7674033012
0500000US54001,54001,"Barbour County, West Virginia",16472,,2844,17.2656629432
0500000US54003,54003,"Berkeley County, West Virginia",104410,,17597,16.8537496408
0500000US54005,54005,"Boone County, West Virginia",24617,,2508,10.1880814072
0500000US54007,54007,"Braxton County, West Virginia",14531,,2279,15.6837106875
0500000US54009,54009,"Brooke County, West Virginia",24021,,3776,15.719578702
0500000US54011,54011,"Cabell County, West Virginia",96240,,9394,9.7610141313
0500000US54013,54013,"Calhoun County, West Virginia",7613,,1500,19.7031393669
0500000US54015,54015,"Clay County, West Virginia",9432,,655,6.9444444444
0500000US54017,54017,"Doddridge County, West Virginia",8147,,1683,20.6579108874
0500000US54019,54019,"Fayette County, West Virginia",46000,,4846,10.5347826087
0500000US54021,54021,"Gilmer County, West Virginia",8623,,1435,16.6415400673
0500000US54023,54023,"Grant County, West Virginia",11929,,2826,23.6901668204
0500000US54025,54025,"Greenbrier County, West Virginia",35572,,3692,10.3789497357
0500000US54027,54027,"Hampshire County, West Virginia",23791,,5103,21.4492875457
0500000US54029,54029,"Hancock County, West Virginia",30594,,3281,10.7243250311
0500000US54031,54031,"Hardy County, West Virginia",13912,,4966,35.6958021852
0500000US54033,54033,"Harrison County, West Virginia",68959,,8979,13.0207804638
0500000US54035,54035,"Jackson County, West Virginia",29206,,4465,15.2879545299
0500000US54037,54037,"Jefferson County, West Virginia",53545,,10027,18.7263049771
0500000US54039,54039,"Kanawha County, West Virginia",192572,,19285,10.0144361589
0500000US54041,54041,"Lewis County, West Virginia",16389,,1532,9.3477332357
0500000US54043,54043,"Lincoln County, West Virginia",21714,,1803,8.3033987289
0500000US54045,54045,"Logan County, West Virginia",36508,,3947,10.8113290238
0500000US54047,54047,"McDowell County, West Virginia",21966,,1494,6.8014203769
0500000US54049,54049,"Marion County, West Virginia",56460,,10251,18.1562167906
0500000US54051,54051,"Marshall County, West Virginia",32993,,6679,20.243688055
0500000US54053,54053,"Mason County, West Virginia",27242,,3896,14.3014462962
0500000US54055,54055,"Mercer County, West Virginia",62251,,5783,9.2898106055
0500000US54057,54057,"Mineral County, West Virginia",28049,,5987,21.3447894756
0500000US54059,54059,"Mingo County, West Virginia",26660,,1458,5.4688672168
0500000US54061,54061,"Monongalia County, West Virginia",96417,,16922,17.5508468424
0500000US54063,54063,"Monroe County, West Virginia",13528,,1639,12.1156120639
0500000US54065,54065,"Morgan County, West Virginia",17507,,2694,15.3881304621
0500000US54067,54067,"Nicholas County, West Virginia",26201,,2860,10.9156139079
0500000US54069,54069,"Ohio County, West Virginia",44307,,10528,23.7614823843
0500000US54071,54071,"Pendleton County, West Virginia",7666,,2122,27.6806678842
0500000US54073,54073,"Pleasants County, West Virginia",7630,,1129,14.7968545216
0500000US54075,54075,"Pocahontas County, West Virginia",8750,,1511,17.2685714286
0500000US54077,54077,"Preston County, West Virginia",33471,,6675,19.9426369096
0500000US54079,54079,"Putnam County, West Virginia",55660,,4661,8.3740567733
0500000US54081,54081,"Raleigh County, West Virginia",78852,,5015,6.3600162329
0500000US54083,54083,"Randolph County, West Virginia",29361,,6058,20.6328122339
0500000US54085,54085,"Ritchie County, West Virginia",10391,,1483,14.2719661245
0500000US54087,54087,"Roane County, West Virginia",14884,,1666,11.193227627
0500000US54089,54089,"Summers County, West Virginia",13813,,1446,10.468399334
0500000US54091,54091,"Taylor County, West Virginia",16889,,2916,17.2656758837
0500000US54093,54093,"Tucker County, West Virginia",7109,,1449,20.3826135884
0500000US54095,54095,"Tyler County, West Virginia",9188,,1418,15.4331737048
0500000US54097,54097,"Upshur County, West Virginia",24210,,3094,12.7798430401
0500000US54099,54099,"Wayne County, West Virginia",42273,,2980,7.0494168855
0500000US54101,54101,"Webster County, West Virginia",9158,,1121,12.2406639004
0500000US54103,54103,"Wetzel County, West Virginia",16526,,3080,18.6372988019
0500000US54105,54105,"Wirt County, West Virginia",5769,,637,11.0417750043
0500000US54107,54107,"Wood County, West Virginia",86835,,11604,13.3632751771
0500000US54109,54109,"Wyoming County, West Virginia",23668,,2118,8.9487916174
0500000US55001,55001,"Adams County, Wisconsin",20898,,6366,30.4622451909
0500000US55003,55003,"Ashland County, Wisconsin",16113,,3818,23.6951529821
0500000US55005,55005,"Barron County, Wisconsin",45882,,14253,31.0644697267
0500000US55007,55007,"Bayfield County, Wisconsin",15078,,3011,19.9694919751
0500000US55009,55009,"Brown County, Wisconsin",248526,,72449,29.151477109
0500000US55011,55011,"Buffalo County, Wisconsin",13544,,5298,39.1169521559
0500000US55013,55013,"Burnett County, Wisconsin",15528,,4054,26.1076764554
0500000US55015,55015,"Calumet County, Wisconsin",48960,,25791,52.6776960784
0500000US55017,55017,"Chippewa County, Wisconsin",62362,,22320,35.7910265867
0500000US55019,55019,"Clark County, Wisconsin",34610,,14560,42.0687662525
0500000US55021,55021,"Columbia County, Wisconsin",56596,,23385,41.3191745
0500000US55023,55023,"Crawford County, Wisconsin",16677,,5083,30.4791029562
0500000US55025,55025,"Dane County, Wisconsin",490379,,143422,29.2471741245
0500000US55027,55027,"Dodge County, Wisconsin",88741,,43825,49.3852897759
0500000US55029,55029,"Door County, Wisconsin",27872,,9785,35.1069173364
0500000US55031,55031,"Douglas County, Wisconsin",43963,,7589,17.26224325
0500000US55033,55033,"Dunn County, Wisconsin",43788,,15502,35.4023933498
0500000US55035,55035,"Eau Claire County, Wisconsin",98952,,32328,32.6703856415
0500000US55037,55037,"Florence County, Wisconsin",4486,,1161,25.8805171645
0500000US55039,55039,"Fond du Lac County, Wisconsin",101577,,49200,48.4361617295
0500000US55041,55041,"Forest County, Wisconsin",9361,,2785,29.7510949685
0500000US55043,55043,"Grant County, Wisconsin",51055,,21562,42.2328861032
0500000US55045,55045,"Green County, Wisconsin",36800,,10823,29.410326087
0500000US55047,55047,"Green Lake County, Wisconsin",19064,,8362,43.8627780109
0500000US55049,55049,"Iowa County, Wisconsin",23712,,8231,34.7123819163
0500000US55051,55051,"Iron County, Wisconsin",5978,,1224,20.475075276
0500000US55053,55053,"Jackson County, Wisconsin",20436,,5448,26.6588373459
0500000US55055,55055,"Jefferson County, Wisconsin",83751,,37330,44.5726021182
0500000US55057,55057,"Juneau County, Wisconsin",26701,,9143,34.2421632149
0500000US55059,55059,"Kenosha County, Wisconsin",166373,,40655,24.4360563313
0500000US55061,55061,"Kewaunee County, Wisconsin",20600,,7183,34.8689320388
0500000US55063,55063,"La Crosse County, Wisconsin",114718,,39653,34.5656305026
0500000US55065,55065,"Lafayette County, Wisconsin",16836,,5612,33.3333333333
0500000US55067,55067,"Langlade County, Wisconsin",19951,,8557,42.8900806977
0500000US55069,55069,"Lincoln County, Wisconsin",28710,,13954,48.6032741205
0500000US55071,55071,"Manitowoc County, Wisconsin",81266,,37765,46.4708488175
0500000US55073,55073,"Marathon County, Wisconsin",134041,,57932,43.2196119098
0500000US55075,55075,"Marinette County, Wisconsin",41704,,12582,30.169767888
0500000US55077,55077,"Marquette County, Wisconsin",15366,,6318,41.116751269
0500000US55078,55078,"Menominee County, Wisconsin",4274,,295,6.9021993449
0500000US55079,55079,"Milwaukee County, Wisconsin",946584,,186514,19.7039037212
0500000US55081,55081,"Monroe County, Wisconsin",44714,,15508,34.6826497294
0500000US55083,55083,"Oconto County, Wisconsin",37632,,14731,39.1448767007
0500000US55085,55085,"Oneida County, Wisconsin",36029,,11942,33.1455216631
0500000US55087,55087,"Outagamie County, Wisconsin",176777,,71902,40.6738433167
0500000US55089,55089,"Ozaukee County, Wisconsin",86429,,35163,40.6842610698
0500000US55091,55091,"Pepin County, Wisconsin",7458,,2958,39.6621078037
0500000US55093,55093,"Pierce County, Wisconsin",40842,,14696,35.9825669654
0500000US55095,55095,"Polk County, Wisconsin",44094,,12762,28.9427132943
0500000US55097,55097,"Portage County, Wisconsin",70027,,21508,30.7138675082
0500000US55099,55099,"Price County, Wisconsin",14141,,5353,37.8544657379
0500000US55101,55101,"Racine County, Wisconsin",195024,,51687,26.5028919518
0500000US55103,55103,"Richland County, Wisconsin",18020,,6110,33.9067702553
0500000US55105,55105,"Rock County, Wisconsin",160356,,46631,29.0796727282
0500000US55107,55107,"Rusk County, Wisconsin",14670,,4308,29.3660531697
0500000US55109,55109,"St. Croix County, Wisconsin",84363,,28187,33.4115666821
0500000US55111,55111,"Sauk County, Wisconsin",61953,,25893,41.7945862186
0500000US55113,55113,"Sawyer County, Wisconsin",16580,,4071,24.5536791315
0500000US55115,55115,"Shawano County, Wisconsin",41820,,19562,46.7766618843
0500000US55117,55117,"Sheboygan County, Wisconsin",115377,,53578,46.4373315305
0500000US55119,55119,"Taylor County, Wisconsin",20631,,10001,48.4755949784
0500000US55121,55121,"Trempealeau County, Wisconsin",28853,,7473,25.9002530066
0500000US55123,55123,"Vernon County, Wisconsin",29827,,6974,23.3814999832
0500000US55125,55125,"Vilas County, Wisconsin",21489,,6994,32.5468844525
0500000US55127,55127,"Walworth County, Wisconsin",102310,,30632,29.9403772847
0500000US55129,55129,"Washburn County, Wisconsin",15893,,5337,33.5808217454
0500000US55131,55131,"Washington County, Wisconsin",131840,,68316,51.8173543689
0500000US55133,55133,"Waukesha County, Wisconsin",389740,,153213,39.3115923436
0500000US55135,55135,"Waupaca County, Wisconsin",52377,,23378,44.6340951181
0500000US55137,55137,"Waushara County, Wisconsin",24565,,10147,41.3067372278
0500000US55139,55139,"Winnebago County, Wisconsin",166984,,77235,46.2529344129
0500000US55141,55141,"Wood County, Wisconsin",74591,,32690,43.8256626135
0500000US56001,56001,"Albany County, Wyoming",36186,,8064,22.2848615487
0500000US56003,56003,"Big Horn County, Wyoming",11636,,2222,19.0959092472
0500000US56005,56005,"Campbell County, Wyoming",45840,,9752,21.2739965096
0500000US56007,56007,"Carbon County, Wyoming",15781,,3218,20.3916101641
0500000US56009,56009,"Converse County, Wyoming",13779,,3691,26.7871398505
0500000US56011,56011,"Crook County, Wyoming",7036,,2135,30.3439454235
0500000US56013,56013,"Fremont County, Wyoming",40103,,5835,14.5500336633
0500000US56015,56015,"Goshen County, Wyoming",13277,,4130,31.1064246441
0500000US56017,56017,"Hot Springs County, Wyoming",4791,,1038,21.6656230432
0500000US56019,56019,"Johnson County, Wyoming",8564,,1797,20.9831854274
0500000US56021,56021,"Laramie County, Wyoming",91719,,17679,19.2751774442
0500000US56023,56023,"Lincoln County, Wyoming",17960,,2396,13.3407572383
0500000US56025,56025,"Natrona County, Wyoming",75876,,13669,18.0149190785
0500000US56027,56027,"Niobrara County, Wyoming",2478,,809,32.6472962066
0500000US56029,56029,"Park County, Wyoming",28203,,5812,20.6077367656
0500000US56031,56031,"Platte County, Wyoming",8677,,2622,30.2178172179
0500000US56033,56033,"Sheridan County, Wyoming",29097,,6201,21.3114754098
0500000US56035,56035,"Sublette County, Wyoming",10065,,2216,22.0168902136
0500000US56037,56037,"Sweetwater County, Wyoming",43890,,6435,14.6616541353
0500000US56039,56039,"Teton County, Wyoming",21326,,3562,16.7026165244
0500000US56041,56041,"Uinta County, Wyoming",20942,,2719,12.9834781778
